# golden reference dump
# lanes: simd_f32=8 simd_f64=4
# format: index  input(hex)  output(hex)

## f32 asin  [-1, 1]  n=512
 126 3f5f92aa67163000 3ff00001f26cafff
 127 4013bded347c5548 405164af8d7558f2
 128 400da558b3646eb3 40345a2e7048b47e
 129 c00a2f3bdbc4c835 402a6e1187bdb4ab
 130 3fcff6b9f7f5eed0 3ff080601a2be7bb
 131 401e980a71ae73a1 409062e65da23272
 132 3fd50d51535e6340 3ff0df995d3972e8
 133 400d8096b776219a 4033fd9d96f9d13b
 134 c0214f4ae620bed0 40a66a0370d6fe00
 135 c01c6fab8261309b 40831bf503307126
 136 c02252680832cde6 40b2970c1c62b01a
 137 4011a286c11c1dbb 40448b4646f4a508
 138 3fc63600b6c4eca0 3ff03dd217189f16
 139 c014862f2c5bbeea 4055265c6fd34fed
 140 c0132c91b139e12b 404e2f007ce641d8
 141 402107c89306f448 40a37e0e09101117
 142 40213d8b6d63221f 40a5a684e97a592f
 143 3fe30547ca0cb62c 3ff2e91fd2ded27e
 144 400b764a20a43525 402efe8617894f63
 145 c021fc9fec7f708f 40af71d755a1b676
 146 400b0bf691c74a80 402d6df488981c81
 147 401fbfd58510c563 4095dfcb8178b358
 148 c00e05e3cedf49ab 4035556019d74542
 149 c01e9a55e7ddf6c1 40906c4fa5e6fa63
 150 bfee4d50e0fd02e0 3ff7b9d157cf7f5b
 151 c0189cd16e91521a 406d631e1f9a9b20
 152 c01d44678027b018 408785867919cd90
 153 c01fad2b1944ad98 40957aa53320e840
 154 bfd69d22b1e68390 3ff1025d12f0f80c
 155 c022f8d2699ba4af 40b9bade088c1969
 156 401ec89f017183cc 40912eb5977b5165
 157 4013fff99b26c28c 40528d5224d0eb60
 158 c01c041ee52ad494 40813439448a538e
 159 bff840e76bfa1e18 4003177126bf7bd8
 160 c00ff6c2f70e5c38 403b2f76d3daac77
 161 c012a35178bcd16a 404a65df1eaaef1a
 162 4010fb06771d7ffe 404171eb58d98e6e
 163 c01ff0c817ca3fd3 4096f1f7b2874de3
 164 bfb49cbae7e89ec0 3ff00d48bf720be6
 165 c00e4a32234a4945 40360e65bf5c9587
 166 c008580ffee4967e 40250406d4cfe224
 167 401de911b73f2382 408ba004ec7ba92f
 168 40186ce0682e8e7f 406c0b05b60640dc
 169 3fff93f36e6653d6 400d57b20cac2f8d
 170 3ff43353cfd1e498 3ffe89d0e4de5aea
 171 3ff1eef78695aa78 3ffb25c3c20f170a
 172 bfe477cc74dd74b8 3ff362d555e6731d
 173 4010f91cdfa5b9de 40416996fc50e35e
 174 4022bd15c06be37f 40b6e57ddef189db
 175 400157d096881a6a 4011b5520b6c155c
 176 c009f73a4d124835 4029b8138be7317a
 177 c023aec49fae42d8 40c25abd40fc303a
 178 c0088a77b2b07e7c 4025897b23ddbc12
 179 c00b575f3485f85d 402e87e3b01ef501
 180 40118e2a9b0d34ce 404423c4ee2ff796
 181 c023034fe1113a45 40ba4336d8dd3b73
 182 401675761e92f3ca 406126fde6612f9f
 183 4016c615a6e62d0d 40628eacda7836fd
 184 c0235eb7fca51fbb 40bf65507f5c484f
 185 3ff6efd6560a3ac4 4001ba67d44fe89c
 186 bff9e0904ed705ae 4004f3bbb5bfb2ef
 187 401c75e62db286dc 408339ce6fdccd7e
 188 400a01858b182285 4029d92735a1b156
 189 c0154b008ca5932f 4059a1b17a8f78f3
 190 400ffe1ed0cd3603 403b487faa5bbd75
 191 c02297a099a9c21e 40b547fa9cff8a1a
 192 4001f484a696763f 401314d4a1df38cc
 193 40175cef870ae561 406580af1ad29430
 194 3fc62951b8e193a0 3ff03d8b63336286
 195 400e9d6ecfd5083c 4036f8602ca0f896
 196 3fe8573dc46764b8 3ff4db31b1645522
 197 bfd73d854896e250 3ff1110967956dea
 198 401192756c20f2cb 4044396b4d7c988b
 199 c01dc908ef84a4aa 408ac634e663b182
 200 c0049319ed0ceacd 401a550c757b296d
 201 c017c52a050a6313 4067ce7ae01f7474
 202 4020b6c3c0907f90 40a0a3bc3590e914
 203 c01d8c6da364f6d2 40893c4df3718ba1
 204 bfecadfb387378fc 3ff6de2538aaf9e8
 205 4007da30b336db72 4023c4d299f198a0
 206 40236601a16f87c4 40bfd88891d0cd02
 207 400dc6d67d2bfdf3 4034affb6c978be8
 208 4015905b703c762a 405b6d7d0174eebd
 209 3ffba9a46dc21c68 40073f82d9b38690
 210 c01e394401f4d363 408de0248e58c3f9
 211 c0186ce39fec771b 406c0b1c450fe268
 212 3febbac99c6aa388 3ff6648a595ec5b5
 213 c012f3f313842526 404c8f696aaf0feb
 214 c00f6cae97c42850 40396a080d575bcd
 215 c0226313cfb5966a 40b3348e1211fcb5
 216 c01ff8a9cfce6ac1 40971f5a95f8dfd2
 217 4013fbf7b7aad0f7 40527ac5cb31052d
 218 c00583bdf40b144f 401d9452bb275fd0
 219 c022af08f3db1e51 40b646d4bf3e508a
 220 bfe7d80ecff0f140 3ff4a6a9c4c0a5f2
 221 c01da56a13e4bd1a 4089dbe0b907f722
 222 c00b04f75c571ec1 402d5451b5e44302
 223 400a1b347fe1cb46 402a2c692dc35f09
 224 bffd3d342539a1c6 400983e0c0a1301e
 225 4017f89361feaacc 40690845357d8446
 226 4021ce9f11e806ea 40acbe1a4232d293
 227 c02392d7085a2906 40c1614d41d513fb
 228 c014fb5679230014 4057b69686678b45
 229 400c5d9d6a838d8b 403158b926ae02eb
 230 bfe53985624c17fc 3ff3a67e629755b6
 231 3fc3695b3889abb0 3ff02f30fd592e14
 232 c00e0df26b8ae5f1 40356ae13ac416ec
 233 40011c97d0afe043 4011377f2c51a467
 234 401a52b84b3d01d0 407688d48d806026
 235 c01ed93e1fc9a4c0 409176b11619eb38
 236 c013f81c8de8a647 405268fe3279f1f7
 237 bfe03e643814cae0 3ff21b2561b6a8ae
 238 401cd548dbc0ee5a 40851a4d9c9152da
 239 3fe63bfc5afc9498 3ff40527598930ca
 240 400f34c10e965bbd 4038bae7258aecf1
 241 4015ce5af777cfc3 405d23b8612dac1e
 242 40055479c7fd82a2 401ce92a98ef3123
 243 bffc12657eb8738a 4007d062c7478432
 244 40051e3e46288d29 401c29a2c0542c33
 245 c0237d2df297eb0a 40c0a8ff4d1c5634
 246 4006795a645d50a4 4020a864dce68161
 247 c00e3d0a5957d285 4035ea47f567a028
 248 c01b41c57f30dd7d 407c75ba78b77b43
 249 40162f98edb573ba 406005689a0a6c2a
 250 bff1b1973bad67a0 3ffad269a000bf82
 251 3fe278ebcf92552c 3ff2bd9e477baf86
 252 c0202b707b5eb6f8 409959d17f1abd04
 253 c021f56a01ea5c5e 40af01449b4f860f
 254 4022c9aa757b4e63 40b7774dfda5ef6b
 255 c0210342f4b641b4 40a3522d54b8ee9c
 256 c016ebe7bcc3b454 4063416a0e67a616
 257 bff52a45a8915abe 400014ddb18a4672
 258 c023c0160bf8c1ee 40c2fc63b237ea3c
 259 401af83c02bd6c2f 407a7cdc670b3f3a
 260 401af858887e4400 407a7d994945a531
 261 401aeb44b7d74c9a 407a278ae5bfd44e
 262 402328b3e57969ee 40bc40930c5b66cf
 263 40190c6ded44101a 407062b9d1abc33f
 264 c021013b013f7ade 40a33e984b04f1bb
 265 c01e2a73493c76ed 408d7249172ae6fd
 266 c01e26770f6bf644 408d55013066292d
 267 3fef75c957aefac8 3ff86023c2b3bb4c
 268 40169e3ada536872 4061d955107f6a78
 269 402377a521f4a38d 40c07b24b00039b5
 270 3fd13afa6d073f60 3ff095578385df05
 271 401021b90eea2e82 403c38d070040b1c
 272 401e86de16e38784 40901d2286f9436b
 273 400ae9a430983d8d 402cf10a3ccc8760
 274 3fec3eef422cbb04 3ff6a5fc1c1e0311
 275 c0040e3c112a3e0a 4018b2ad7cccb90d
 276 c0030e986d7c5089 4015d72c48f27898
 277 3ff46a279393aca4 3ffee3a6f2ef4433
 278 4018ba9859e8c9b2 406e4117dd1d7da1
 279 400c78ac130d5c88 403193af0cba9d98
 280 c0214de981870193 40a65a9047ac5fd4
 281 3f97c2d24f117a00 3ff0011a4e44edb3
 282 c01b3e18d4ea8830 407c5ba1ad90deb1
 283 c0231c313a296268 40bb91fe005fbbfb
 284 401948e0c321fe6b 407161cd13cc88f7
 285 c00f34ea5ea8871f 4038bb66c17d2575
 286 3fec2edab91a7fb4 3ff69df0e37f970e
 287 40182ace834a4720 406a4a740e9e750c
 288 c01b0e4cc75c0406 407b108fff3fe082
 289 c0010ecf239b6916 40111abe6a2e5cd4
 290 bff100ccef15bfc6 3ff9eadfd56a5b0e
 291 401413cffe292d4f 4052ea373bbebcbf
 292 4018d09b03caa556 406ee95efcb72485
 293 c02325a456136510 40bc157766adf948
 294 c021a2dc62ffa40e 40aa63557ed777a3
 295 40078c1fb4fbf41a 402308886cc16a67
 296 3ff44ea97732db50 3ffeb66db2569318
 297 c02346f73424aedf 40bdf8f576a71faa
 298 3fe6a1567edefb0c 3ff42ba8ffd44866
 299 3fc23eb878aa7ef0 3ff029ae360823e0
 300 4000af14ba2f731a 4010587564aee0ec
 301 40064a6f8057e338 40204884b9deeb11
 302 bff8f1a778443c96 4003db8bbb391991
 303 4022ded845a03ca2 40b8750240375924
 304 3fe230935ff23cdc 3ff2a7beab269f21
 305 c014cd6e325c8156 4056ac75ec948da9
 306 c0158cee866af8ba 405b560a5ff01e22
 307 c01f7015ab596f02 40943c3b381b4b15
 308 3fee4d9b2b90a308 3ff7b9fa0425b469
 309 4018816d5e9bd112 406c9c8d4e49d87b
 310 40045dd10c0c60fd 4019a9f54d1b2509
 311 4023a8fbeb5c4821 40c225f4f6ab0d02
 312 402255995dfefc62 40b2b4d0fd28e0eb
 313 3fe1052db77c25b8 3ff2512a20e71a92
 314 40122e10e7f3d380 40478add68fd6d05
 315 3feb4a1ffdc79c00 3ff62dec9869c4ca
 316 c00575c8cc0f7934 401d615d88d7e559
 317 c01b4724ec42db14 407c9c0e47a8a5c5
 318 c0215919365882a8 40a6d8f7ccab5582
 319 c00f97848946e884 4039f370417bd985
 320 c01deaec67167306 408bacd634f09c64
 321 4022da37ba831dda 40b83cae47c50c2c
 322 401fc17f090ec214 4095e8e45912dc37
 323 c021eb75a4b13015 40ae687038e859dc
 324 c01bb7cfba97af94 407fefe5ef6b8101
 325 c021fae253779578 40af56856332e2a0
 326 c00d1b53e89dacdc 4033070d37f07ba3
 327 c023b6d5cf08af26 40c2a55c04c63b75
 328 c00e0c3fafa4f196 403566571df0314d
 329 3ff31a9dff2ad8b4 3ffcd378c3185a2a
 330 c0183bd0a7ab74c0 406abb2d3bebc7df
 331 c010c17c10624868 40407dfe6ec61677
 332 bfdd0d43f1576778 3ff1ad4ce80b2618
 333 4023ad6bd0f0c456 40c24e650920c322
 334 c020fb76802a053c 40a30768b6fdf900
 335 bff35c4924c69a8a 3ffd36d62eccd8c9
 336 4013c613476c72a4 40518841bba9e84a
 337 c013426db408c619 404ed5b391d0eb1c
 338 c012d048a64b567a 404b952df1477fd5
 339 c01cf71770bdbe5b 4085cfa27e1bb56e
 340 c00cf46030456df1 4032ab68f30f983e
 341 401d20bc364dce2a 4086b7635b82ceb2
 342 bff3e5657c240b3c 3ffe0c87c05ef15b
 343 400e594ff67de665 4036382f78d69e3e
 344 4022e64cc5bb955d 40b8d0d725eefa24
 345 3fb9164c1e79fc40 3ff013aeee4e55e9
 346 c023912d2adf8f2b 40c152de79facf51
 347 4010b61b1f311214 40404f5c418c0d33
 348 bfff3dee90f909f8 400cc190e77d3706
 349 c000c625f9c1799c 4010866c4c4688a4
 350 c013c9bd2fd3b28e 405198579657e68e
 351 3faa755721687880 3ff0057866bc30ab
 352 4002337d1eec4655 4013aa057bf27ad0
 353 c022a5492648cdb7 40b5db44a2dd5a6b
 354 c0192eaad5983551 4070f15938867cf7
 355 3ff36be1afbac902 3ffd4eb77b8d3245
 356 c013cdb486964e3b 4051a9d20a7a129f
 357 bffd7f90bbc50d44 4009e93ae73ceb7d
 358 4012a1a6eb9b696c 404a5ae2e53930ae
 359 c01323adbf542270 404dec3720f097ae
 360 401508dc4763afe4 4058074824c388b2
 361 c001ca5cc9570155 4012b38b438b2067
 362 40170bd1e9e855d4 4063dd76ccf29c66
 363 bff0ccd4236adcfc 3ff9a92d8da346f6
 364 40210610d2432a71 40a36d574be88606
 365 401b1a5eca156eca 407b62b7336ffbbd
 366 3fe0c3a64b2a93f4 3ff23f0ddde0dd55
 367 c0040136c7fe156a 40188b23522030d2
 368 4020dfb4067ba68e 40a20652a5b787c0
 369 c01470e42adc24fc 4054b6f20f2d60e3
 370 c01cf0d5de61a962 4085ada020015075
 371 c0218c90bff7bf46 40a9437af912a0a4
 372 401e6047d2b80232 408f0929bc0d700e
 373 c006dc51b129d623 40217a0842b8807d
 374 c00106c8a9fcdf62 40110a1839747dd7
 375 c00e460ad04f64cb 403602f81dcf27a4
 376 c01762cd5dde18bc 4065a04f87194ce9
 377 3fe8cd539ee4ad40 3ff50d1e8108809e
 378 c023a2f6aa5bfa99 40c1efa552e296dd
 379 401b002c37ae756e 407ab1a1cd542944
 380 401cbcc4033f093f 40849a7c48c5d2c7
 381 400b87d6ada2338a 402f42a9ff8f9cac
 382 c0170150a3b3c744 4063a98faa927a52
 383 3ff63e0c351b74e4 40010ed4eb53aaa0
 384 4008fd1cd0764618 4026c59681a7334c
 385 c000c9167b961ee9 40108c51987114da
 386 c0162073f49b5d9c 405f9265f010f9db
 387 c01855d7f5aa6cf0 406b6b58f90bda6a
 388 3ffe686251b5d774 400b5ac1d202fd91
 389 400412fbb3957e70 4018c1294184b40f
 390 400b27b32879efd7 402dd472af07aef7
 391 401190534c04c420 40442ea5c54b41d4
 392 3fd00a18effa5678 3ff0814e798b162a
 393 c02374e9367e03e2 40c064ac5c635a73
 394 c01a323cbab4385c 4075d4b53380c0f4
 395 400d8b1f789f0bdd 403417f942a78f50
 396 bffd486750189f80 400994dcb766018c
 397 4016233295624674 405fa81705cecfed
 398 401b3e3c1167183e 407c5c9b804dae9e
 399 c01ae211b7194c75 4079eba9714e62ac
 400 40142b8102805b86 40535b8ae0b3170b
 401 3fe8e56d884963dc 3ff51772345ab230
 402 401dbb50559e270e 408a6af9ed63011b
 403 401e49036b191ee6 408e56ab6b0bf256
 404 bff6245352b3ce98 4000f6b295160f6a
 405 40134c2f3d1b17e0 404f2141c6ff70e5
 406 3ff7e28b418a294e 4002b27fc79722e9
 407 4023aa6bf8a62afa 40c2330568d4a8cd
 408 c01bbc239cdd3d22 4080094324b3a1b1
 409 bff3b0fdf53b5e90 3ffdb9d9d9d85190
 410 402375e1a9977bb5 40c06ca2bdb55012
 411 c0207545d38c61f9 409d4887d73fcdd2
 412 400a795eda2a0635 402b66c8297c4b05
 413 c016895f084f14db 40617d3323615242
 414 c019ae20e1c212f0 4073304534795cd5
 415 bffd520d737123a8 4009a388a605868c
 416 c01573eca92dcee2 405aad379babb7d7
 417 bff6fb195622d770 4001c58ee00be175
 418 4018efb8da8681b1 406fdd868e14761d
 419 401f966abc10b0c4 409501d2975de924
 420 40059e66997d126c 401df6a17dd258f3
 421 c00522fd5f78219f 401c3a31e5322bd2
 422 3fdbf9e2d1995970 3ff18d9a49f81377
 423 4022711eee90d5f3 40b3bd468dcb5027
 424 c0034cddf2fbc78e 401680e9d7c954f3
 425 c01dad7e5f7ba4a2 408a10508f13e9e6
 426 c012e90173e256d3 404c41b343206c24
 427 c01705ea6002d262 4063c039d5da64b1
 428 4022711edee407df 40b3bd45f31639f1
 429 c023004c82b706eb 40ba1bc389fff7a8
 430 3f85306a172e8d00 3ff000381f72c790
 431 4019a824cecf3aa2 407313a51b69b455
 432 bff91eb1837a767a 40040f03f4969bce
 433 c01fbca709d5c72e 4095ce6c631dec75
 434 4023b21c84b939ae 40c27985b19115c5
 435 bff1529d1b1b5e10 3ffa5475ffcfd61e
 436 4022bf3b3d9dba02 40b6fe1dc001f3e4
 437 c013418c1b237683 404ecee97c876f9f
 438 401daf200f6ccbc4 408a1af4592cefd1
 439 40137c61840c02c4 405050a1ad9554b2
 440 c019895ccee16df6 407283075c37b635
 441 3fe959f13ee3d468 3ff54a08028fc0f4
 442 c021a2b8ff753802 40aa6182a34bd613
 443 401aa4eb624ec471 40786b00fd5470e9
 444 401354671cecc79a 404f6176e6235d77
 445 bfbde19e78f18ae0 3ff01bef431e2858
 446 c00c7012c2a24a25 403180dc7da8bf94
 447 c01ac816045a5afa 40794567e8e0af59
 448 4011a33d4d9d31e2 40448eefe61234f7
 449 c012f88769b9e429 404cb02d6c2c06d6
 450 c0047ac3045e3dd1 401a0656a722cbfe
 451 c014b79634fc4624 405631f5ce2a77f6
 452 4014b8d823741852 405638f11e952f8d
 453 3ffd3c192c827c58 40098234505ba504
 454 3ffb6984e36d0ba4 4006e8c17480d159
 455 c01ed970735bd49e 4091778cd3fd22e7
 456 40137fb1447c08de 40505e28a124869d
 457 3fc6e38e638467a0 3ff041a9906c2d9a
 458 bffbb740bbe3f44e 4007521ccb5f2cbf
 459 4005a28b6f387cac 401e06073a673a41
 460 40221f6ae8041c1f 40b0d3f0e4236f42
 461 bfc5fe90d84d7240 3ff03c9e3d3bf03a
 462 400e90dd5db6c030 4036d46f0af2b10d
 463 4020b18548f5b888 40a078542947d5b7
 464 3ffe418fa93198b6 400b1b994c2bbb0e
 465 c01a0ac8ddb2b57c 4075017b8ac87e3f
 466 401968cc146bd3fe 4071eeb09891a534
 467 4010ce1f01c2ecb8 4040b264bd3e7d3b
 468 c020b1fa0f52bd28 40a07c163b8aeaf1
 469 c013f0062edaa3b7 405243eba7c99674
 470 401c11a36ea9751a 40816ebfaf7c329a
 471 4020fb8e33e8c546 40a3084a3f974f54
 472 3ffa9b054569a514 4005db096106e368
 473 401f9d89c42ea6bb 4095275a1e3a9794
 474 bff9ec2673280bd2 400501c71a4551bc
 475 3ff5a61582d6b46c 400082b71fc54b4b
 476 c00d97b1dad8998d 4034379bbd19acf5
 477 40105464b08fc84e 403da7163db620e1
 478 c003e4fabaea9a59 40183644c10ab51a
 479 4020fda72da516c6 40a31c4ab104b7e3
 480 bfeb9348d8cdb14c 3ff6514473528214
 481 3ff0b661451540a6 3ff98d20f5dc7147
 482 401ee4da8ee9791a 4091a9ac50726000
 483 c020a51996d43193 40a013465f7f751b
 484 3ffc365df6463eb6 4008030c45756b98
 485 bff6e7026ac67a5e 4001b1aff70ca90e
 486 401fbb2813724066 4095c64628d12927
 487 3fcfca27c8e32220 3ff07ef93987233e
 488 401be278d9ae9fd4 4080a5da6d1046bb
 489 c002f7a23765eb4d 401599e5753360de
 490 4018283437db1d68 406a395e4e9280a2
 491 c0173f3bad38096e 4064e34f281c4049
 492 c021d1441d3d18f1 40ace4356f05d5d3
 493 c0025d224f24e07e 40140f4b3447b18e
 494 402065fa7c56a199 409c6be885cc48f1
 495 c014861b171282b0 405525f24269445a
 496 401ad282eaebab6a 4079879b825986dd
 497 4005d9490637d82a 401ed467b519167a
 498 c021647515396f43 40a75c2ddacd54d5
 499 40203009b20efd0c 4099945e6374ac39
 500 4004d724662b9bb8 401b362b67ac0d5c
 501 40201c4156016161 40989c2db63bf12e
 502 401385c0c2f7e6dc 405077075a2b4aaf
 503 c020ee1b7e5fce1e 40a289fb4859d07c
 504 c017f83a212462ec 40690616c1be8f53
 505 401ea2e2eb030766 40908f90dc3ef2c6
 506 c004f86541f6b1da 401ba6f943594f81
 507 4022be0b1df4ea45 40b6f0797ff96853
 508 c00902e2a1c93b0b 4026d5fac2dc3caf
 509 bffd08ee96e19baa 40093540e2590aa5
 510 c01dd261aae49abe 408b050e1a39bb7f
 511 4019cfd906e01728 4073d4b7eb400da5

## f64 sinh  [-10, 10]  n=512
   0 c019f695957439e6 c074986ad5a4a9ac
   1 400a904950305095 402ba300a59a5538
   2 40102d6d17421c5a 403c8752a077a635
   3 4012e110c4c50960 404c08b1a35c1cce
   4 c016a9810d4ec38b c0620bce720abdf6
   5 c000f8f254ad2861 c01072d2ecc2e501
   6 402281328223f1b8 40b45e7662c7cff7
   7 c0216f73f6244f01 c0a7ddff3c997788
   8 bfd472f32896cce0 bfd4cc7a8bc642b8
   9 bffd4bdd6523a734 c00851edf04feaf0
  10 4021efaa368c0050 40aea8a3b524c432
  11 c0078a570b39e9bf c022e950db772c29
  12 c0101543f99524bb c03bdceab149361f
  13 4004790be09f15a9 4019b198898bed95
  14 4002f9caf098d22c 40154017a976c604
  15 c016876efc44b3a4 c061749f10548b8f
  16 3ffb93d5cecbd2b8 4005b46ea9489841
  17 401a425122dd8ccc 40762d22dcb6f1ae
  18 402239bfc97d1858 40b1b74a0f0a26e9
  19 402252355bff960c 40b295352c051561
  20 c013363af92c8954 c04e773080bd7f2a
  21 3ff1e0fb5477489e 3ff5d6c029acacb9
  22 bfd60db99d6d3dd0 bfd67e1ead090054
  23 401c1bfa8b7eb4d4 40819c08d0e099e7
  24 bfc460e1e0ec7fc0 bfc476f2e38269df
  25 40227ad12a1ba593 40b41de2d132d15c
  26 3ff69f66bac4dd36 3ffef361d76d39e0
  27 401bfaebf99a0e62 40810cd44124dbb7
  28 bffd9a0f79ae3310 c008d031cf3be004
  29 400a8e6ee972baef 402b9c963d5e6532
  30 4018bc40958f5f75 406e4d9240d34a95
  31 c020f21cce882a6d c0a2af40947ea197
  32 c00995f7d9a0da40 c02872bf270e20a9
  33 c01a5878fa08ac79 c076a94ec2b7da74
  34 401b27f71369317c 407bc064d6910060
  35 4008fea2750592b1 4026b3650006a127
  36 4009da361f192389 40294782ab21b062
  37 c0160ae59dd3c054 c05ee9c83b5fc4be
  38 c006a4774e4f27a4 c020e442f5e87fb4
  39 c0104fa6584877b6 c03d7faf870217d5
  40 4007ed022b85066f 4023d9925e6fd99d
  41 c02302e3d4fcb643 c0ba3dac9d74d79f
  42 4017a611ca3d567a 4067181d05089111
  43 4006a056acaba32e 4020db7e97bdc1af
  44 40198cca9eb6b758 407292e5bb302418
  45 3ff2e9d7d6baabbc 3ff7a2ea0546ad89
  46 3fde374bd39f9b28 3fdf59e286ddf4e8
  47 c00e99ea634f5311 c036e8b5ce11fa1b
  48 3fe1c2d1130ff9e8 3fe2afe3368c4b04
  49 4010a984200f8bc8 40401a6084dee0a9
  50 c0002d6418c70065 c00db06b1a1bdbaf
  51 40008fb85e41c1e6 400f334133b2e378
  52 bff5f27f05b92ada bffd81cfb2b55dc2
  53 401ddf7cdf1d18aa 408b5e26c4ffb308
  54 401862792f62f5a4 406bc262c19653a5
  55 401ef88920bf392a 4092016bd9734830
  56 40028a1774b192c5 40141a1d4e03b734
  57 3ff766e0e41be1ec 400057aae4813ff3
  58 401f2005d1a6b137 4092b6a3bafb5161
  59 402170f48725ef46 40a7eff33bbb9fea
  60 c01f5fa463d6eed4 c093e9b6e330ced7
  61 c01f0580a9448e78 c0923c295f17c1f0
  62 3ff0e5409a866f98 3ff4371af3f1449c
  63 c003396d4c2855c7 c015eebefaa58808
  64 bfa9de2c3771d440 bfa9e0fd88710357
  65 401dab9753d178de 408a03ecb8b43c74
  66 c01dd671105c5f4a c08b2087e987bc4b
  67 4008232713cd8d6b 402462635c7ca23f
  68 bfecb1fb0909996c bff0596af1df93f9
  69 4010c8760ee53576 404098ea747a9b41
  70 c021413b59a6c0b5 c0a5ce93e30308b3
  71 4023706f01265c24 40c04022451d4ff7
  72 3fedcf1cc3579884 3ff127d35adcb80a
  73 401e4c359ba6377d 408e6ef1bafdc653
  74 bfe410e00a6e0b7c bfe568322df80b2a
  75 40036b7517f92620 40167bdc2a342164
  76 c0113a9724e9d1b5 c0428e16fa8be3a2
  77 c0220781c15aae35 c0b00f61edc3560b
  78 40215cc8fe2c470c 40a7033c263d269f
  79 40166293c470c1e6 4060d6a3f1a73faa
  80 4011b5a18d8350bd 4044ecc25fc2b852
  81 400161fd899d243a 401156bb9f49eb3c
  82 40166a71a3d13d44 4060f7e2714dc475
  83 40231f33f6c59139 40bbbb9dff5f3772
  84 c0151a0d2c207816 c0586f16b5f32c51
  85 4010be4f065ae25a 40406efa983a6721
  86 4021964aea6f1089 40a9bf86de03dee1
  87 c012ee6dfa52758d c04c66fc1bf07e57
  88 3fd0037c48c88d40 3fd02e6530449948
  89 c0231a0d3bce9f1a c0bb748b9589d0b0
  90 c012a480689f6666 c04a6c7925f5467c
  91 4020b6d83560107c 40a0a4664b63dac3
  92 4023a84e94628020 40c21fd1168b74d0
  93 401c7c1b097b2769 408357b8bbf2fcf7
  94 c005a1caf6c20740 c01dbeb0488f5354
  95 400f18dd44b5974f 403860181b5290e2
  96 400814639eaf0e00 40243cb988b7eb2a
  97 40139da533a382d4 4050da0bab4e202f
  98 c020e98e72e1eebb c0a25ffba67ee37f
  99 c00a0008ebca200c c029c08369d6dd3c
 100 400cfa6021b0b443 4032b29234acd3f4
 101 c005740a7eaa40a8 c01d14eed5335134
 102 4023f091e85dad93 40c4df23e87c3d98
 103 c01793173ebd3786 c066ab8bea0a16ca
 104 4002b7ea145c2e75 401490cf9c35e891
 105 c023bb0f6c37a1a1 c0c2cce995d2229c
 106 c02273ce0bb87f50 c0b3d7d5edb482b1
 107 c00c9c9137d8e3df c031dbf4867f3375
 108 400d1f509043793f 403309cfd2d974a3
 109 401bb3255a34d74e 407fcab76339563b
 110 c011b71cbbec093a c044f483f3db3648
 111 c00230ab743095aa c01339d903cad7b8
 112 c003f090aec3a49f c01804426bba845d
 113 400ac537b2ba54a4 402c5cb848895870
 114 4012e41176804197 404c1dc5c9a26b67
 115 c02370e3798cc074 c0c043d50ad50bc9
 116 c00e82984ee109ec c036a63e67ccd5f7
 117 bfdf30358f29e488 bfe037ff6e55b4b2
 118 c01854322c50f11b c06b5ffd5954ace4
 119 401146d17d3e1f30 4042c72c36a0b278
 120 40094f8627ac5da8 40279e689358073f
 121 4021ffe38c2f80ce 40afa553349b0d5a
 122 3fff210d9b6163ca 400b6b3954819fa6
 123 40118365b625b42a 4043ec3e0cd6e659
 124 4017f64aeb86dcf6 4068f9eb378553db
 125 c01f2f7ad3827e6c c092ff807664e1b0
 126 3f5f92aa67163000 3f5f92abaeef5307
 127 4013bded347c5548 40516439ccce878c
 128 400da558b3646eb3 403453e36c9b557a
 129 c00a2f3bdbc4c835 c02a5aab3061eecb
 130 3fcff6b9f7f5eed0 3fd0260496f70e17
 131 401e980a71ae73a1 409062e5e0a6bc38
 132 3fd50d51535e6340 3fd56f08435abe8c
 133 400d8096b776219a 4033f7356650632b
 134 c0214f4ae620bed0 c0a66a0359ff3f90
 135 c01c6fab8261309b c0831bf3567ebd12
 136 c02252680832cde6 c0b2970c158005c2
 137 4011a286c11c1dbb 404489b7770abc64
 138 3fc63600b6c4eca0 3fc652948c5bb998
 139 c014862f2c5bbeea c05525fb99c024a9
 140 c0132c91b139e12b c04e2df11048fb48
 141 402107c89306f448 40a37e0deecbce27
 142 40213d8b6d63221f 40a5a684d1d4582b
 143 3fe30547ca0cb62c 3fe4291c9afe3400
 144 400b764a20a43525 402eedfcc3d102b5
 145 c021fc9fec7f708f c0af71d7455960c4
 146 400b0bf691c74a80 402d5c899e6c34b3
 147 401fbfd58510c563 4095dfcb23d85e52
 148 c00e05e3cedf49ab c0354f5f44a2fa8c
 149 c01e9a55e7ddf6c1 c0906c4f2933232f
 150 bfee4d50e0fd02e0 bff184de5a0a971a
 151 c0189cd16e91521a c06d630cb368476c
 152 c01d44678027b018 c08785851cd3239c
 153 c01fad2b1944ad98 c0957aa4d3c7ab26
 154 bfd69d22b1e68390 bfd7165a0b514114
 155 c022f8d2699ba4af c0b9bade0392905f
 156 401ec89f017183cc 40912eb5204a5507
 157 4013fff99b26c28c 40528ce3bf20f3d6
 158 c01c041ee52ad494 c0813437685f1fd6
 159 bff840e76bfa1e18 c00155a7c7098a88
